asset_id,sensor_id,ts,elapsed_s,origin_cycle_id,raw_value,unit,agg,is_synthetic,quality_flag,value
HYD-01,FS1,2026-11-14 09:02:01+00:00,1,102,0.0031,L/min,"{'min': 0.0, 'max': 0.009, 'n': 10, 'source_hz': 10}",False,OK,0.0031
HYD-01,PS1,2026-11-14 09:02:01+00:00,1,102,190.22069999999997,bar,"{'min': 190.06, 'max': 190.38, 'n': 100, 'source_hz': 100}",False,OK,190.22069999999997
HYD-01,TS1,2026-11-14 09:02:01+00:00,1,102,53.227,°C,,False,OK,53.227
HYD-01,FS1,2026-11-14 09:02:02+00:00,2,102,0.0039,L/min,"{'min': 0.0, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0039
HYD-01,PS1,2026-11-14 09:02:02+00:00,2,102,190.259,bar,"{'min': 190.09, 'max': 190.54, 'n': 100, 'source_hz': 100}",False,OK,190.259
HYD-01,TS1,2026-11-14 09:02:02+00:00,2,102,53.203,°C,,False,OK,53.203
HYD-01,FS1,2026-11-14 09:02:03+00:00,3,102,0.0034000000000000002,L/min,"{'min': 0.0, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0034000000000000002
HYD-01,PS1,2026-11-14 09:02:03+00:00,3,102,190.1889,bar,"{'min': 189.98, 'max': 190.39, 'n': 100, 'source_hz': 100}",False,OK,190.1889
HYD-01,TS1,2026-11-14 09:02:03+00:00,3,102,53.047,°C,,False,OK,53.047
HYD-01,FS1,2026-11-14 09:02:04+00:00,4,102,0.0023,L/min,"{'min': 0.0, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0023
HYD-01,PS1,2026-11-14 09:02:04+00:00,4,102,190.19299999999998,bar,"{'min': 189.95, 'max': 190.39, 'n': 100, 'source_hz': 100}",False,OK,190.19299999999998
HYD-01,TS1,2026-11-14 09:02:04+00:00,4,102,52.992,°C,,False,OK,52.992
HYD-01,FS1,2026-11-14 09:02:05+00:00,5,102,0.004600000000000001,L/min,"{'min': 0.003, 'max': 0.009, 'n': 10, 'source_hz': 10}",False,OK,0.004600000000000001
HYD-01,PS1,2026-11-14 09:02:05+00:00,5,102,190.1552,bar,"{'min': 190.02, 'max': 190.39, 'n': 100, 'source_hz': 100}",False,OK,190.1552
HYD-01,TS1,2026-11-14 09:02:05+00:00,5,102,52.949,°C,,False,OK,52.949
HYD-01,FS1,2026-11-14 09:02:06+00:00,6,102,0.0037000000000000006,L/min,"{'min': 0.0, 'max': 0.008, 'n': 10, 'source_hz': 10}",False,OK,0.0037000000000000006
HYD-01,PS1,2026-11-14 09:02:06+00:00,6,102,190.15120000000007,bar,"{'min': 189.98, 'max': 190.37, 'n': 100, 'source_hz': 100}",False,OK,190.15120000000007
HYD-01,TS1,2026-11-14 09:02:06+00:00,6,102,52.898,°C,,False,OK,52.898
HYD-01,FS1,2026-11-14 09:02:07+00:00,7,102,0.0036000000000000003,L/min,"{'min': 0.001, 'max': 0.007, 'n': 10, 'source_hz': 10}",False,OK,0.0036000000000000003
HYD-01,PS1,2026-11-14 09:02:07+00:00,7,102,190.16429999999994,bar,"{'min': 189.99, 'max': 190.41, 'n': 100, 'source_hz': 100}",False,OK,190.16429999999994
HYD-01,TS1,2026-11-14 09:02:07+00:00,7,102,52.816,°C,,False,OK,52.816
HYD-01,FS1,2026-11-14 09:02:08+00:00,8,102,0.004600000000000001,L/min,"{'min': 0.0, 'max': 0.009, 'n': 10, 'source_hz': 10}",False,OK,0.004600000000000001
HYD-01,PS1,2026-11-14 09:02:08+00:00,8,102,190.1056,bar,"{'min': 189.92, 'max': 190.37, 'n': 100, 'source_hz': 100}",False,OK,190.1056
HYD-01,TS1,2026-11-14 09:02:08+00:00,8,102,52.801,°C,,False,OK,52.801
HYD-01,FS1,2026-11-14 09:02:09+00:00,9,102,8.845899999999999,L/min,"{'min': 0.003, 'max': 20.479, 'n': 10, 'source_hz': 10}",False,OK,8.845899999999999
HYD-01,PS1,2026-11-14 09:02:09+00:00,9,102,174.18690000000004,bar,"{'min': 149.44, 'max': 190.35, 'n': 100, 'source_hz': 100}",False,OK,174.18690000000004
HYD-01,TS1,2026-11-14 09:02:09+00:00,9,102,52.809,°C,,False,OK,52.809
HYD-01,FS1,2026-11-14 09:02:10+00:00,10,102,7.7818,L/min,"{'min': 7.724, 'max': 8.097, 'n': 10, 'source_hz': 10}",False,OK,7.7818
HYD-01,PS1,2026-11-14 09:02:10+00:00,10,102,142.20730000000003,bar,"{'min': 141.74, 'max': 149.14, 'n': 100, 'source_hz': 100}",False,OK,142.20730000000003
HYD-01,TS1,2026-11-14 09:02:10+00:00,10,102,52.734,°C,,False,OK,52.734
HYD-01,FS1,2026-11-14 09:02:11+00:00,11,102,7.750400000000001,L/min,"{'min': 7.716, 'max': 7.773, 'n': 10, 'source_hz': 10}",False,OK,7.750400000000001
HYD-01,PS1,2026-11-14 09:02:11+00:00,11,102,142.03440000000003,bar,"{'min': 141.53, 'max': 142.44, 'n': 100, 'source_hz': 100}",False,OK,142.03440000000003
HYD-01,TS1,2026-11-14 09:02:11+00:00,11,102,52.742,°C,,False,OK,52.742
HYD-01,FS1,2026-11-14 09:02:12+00:00,12,102,7.750899999999999,L/min,"{'min': 7.71, 'max': 7.781, 'n': 10, 'source_hz': 10}",False,OK,7.750899999999999
HYD-01,PS1,2026-11-14 09:02:12+00:00,12,102,142.038,bar,"{'min': 141.61, 'max': 142.36, 'n': 100, 'source_hz': 100}",False,OK,142.038
HYD-01,TS1,2026-11-14 09:02:12+00:00,12,102,52.727,°C,,False,OK,52.727
HYD-01,FS1,2026-11-14 09:02:13+00:00,13,102,7.7522,L/min,"{'min': 7.731, 'max': 7.77, 'n': 10, 'source_hz': 10}",False,OK,7.7522
HYD-01,PS1,2026-11-14 09:02:13+00:00,13,102,142.04740000000004,bar,"{'min': 141.66, 'max': 142.39, 'n': 100, 'source_hz': 100}",False,OK,142.04740000000004
HYD-01,TS1,2026-11-14 09:02:13+00:00,13,102,52.816,°C,,False,OK,52.816
HYD-01,FS1,2026-11-14 09:02:14+00:00,14,102,7.7415,L/min,"{'min': 7.707, 'max': 7.77, 'n': 10, 'source_hz': 10}",False,OK,7.7415
HYD-01,PS1,2026-11-14 09:02:14+00:00,14,102,142.04300000000006,bar,"{'min': 141.59, 'max': 142.42, 'n': 100, 'source_hz': 100}",False,OK,142.04300000000006
HYD-01,TS1,2026-11-14 09:02:14+00:00,14,102,52.844,°C,,False,OK,52.844
HYD-01,FS1,2026-11-14 09:02:15+00:00,15,102,7.751,L/min,"{'min': 7.711, 'max': 7.783, 'n': 10, 'source_hz': 10}",False,OK,7.751
HYD-01,PS1,2026-11-14 09:02:15+00:00,15,102,142.01389999999998,bar,"{'min': 141.66, 'max': 142.41, 'n': 100, 'source_hz': 100}",False,OK,142.01389999999998
HYD-01,TS1,2026-11-14 09:02:15+00:00,15,102,52.922,°C,,False,OK,52.922
HYD-01,FS1,2026-11-14 09:02:16+00:00,16,102,7.752900000000001,L/min,"{'min': 7.718, 'max': 7.771, 'n': 10, 'source_hz': 10}",False,OK,7.752900000000001
HYD-01,PS1,2026-11-14 09:02:16+00:00,16,102,142.0017000000001,bar,"{'min': 141.56, 'max': 142.42, 'n': 100, 'source_hz': 100}",False,OK,142.0017000000001
HYD-01,TS1,2026-11-14 09:02:16+00:00,16,102,52.965,°C,,False,OK,52.965
HYD-01,FS1,2026-11-14 09:02:17+00:00,17,102,7.745500000000002,L/min,"{'min': 7.714, 'max': 7.771, 'n': 10, 'source_hz': 10}",False,OK,7.745500000000002
HYD-01,PS1,2026-11-14 09:02:17+00:00,17,102,142.06360000000004,bar,"{'min': 141.68, 'max': 142.41, 'n': 100, 'source_hz': 100}",False,OK,142.06360000000004
HYD-01,TS1,2026-11-14 09:02:17+00:00,17,102,53.008,°C,,False,OK,53.008
HYD-01,FS1,2026-11-14 09:02:18+00:00,18,102,7.7494,L/min,"{'min': 7.714, 'max': 7.774, 'n': 10, 'source_hz': 10}",False,OK,7.7494
HYD-01,PS1,2026-11-14 09:02:18+00:00,18,102,141.99879999999993,bar,"{'min': 141.69, 'max': 142.27, 'n': 100, 'source_hz': 100}",False,OK,141.99879999999993
HYD-01,TS1,2026-11-14 09:02:18+00:00,18,102,53.082,°C,,False,OK,53.082
HYD-01,FS1,2026-11-14 09:02:19+00:00,19,102,7.595599999999999,L/min,"{'min': 6.141, 'max': 8.083, 'n': 10, 'source_hz': 10}",False,OK,7.595599999999999
HYD-01,PS1,2026-11-14 09:02:19+00:00,19,102,152.481,bar,"{'min': 142.1, 'max': 153.54, 'n': 100, 'source_hz': 100}",False,OK,152.481
HYD-01,TS1,2026-11-14 09:02:19+00:00,19,102,53.168,°C,,False,OK,53.168
HYD-01,FS1,2026-11-14 09:02:20+00:00,20,102,7.771299999999999,L/min,"{'min': 7.716, 'max': 7.863, 'n': 10, 'source_hz': 10}",False,OK,7.771299999999999
HYD-01,PS1,2026-11-14 09:02:20+00:00,20,102,152.26489999999993,bar,"{'min': 152.1, 'max': 152.42, 'n': 100, 'source_hz': 100}",False,OK,152.26489999999993
HYD-01,TS1,2026-11-14 09:02:20+00:00,20,102,53.207,°C,,False,OK,53.207
HYD-01,FS1,2026-11-14 09:02:21+00:00,21,102,7.7357,L/min,"{'min': 7.659, 'max': 7.845, 'n': 10, 'source_hz': 10}",False,OK,7.7357
HYD-01,PS1,2026-11-14 09:02:21+00:00,21,102,152.33449999999996,bar,"{'min': 152.19, 'max': 152.49, 'n': 100, 'source_hz': 100}",False,OK,152.33449999999996
HYD-01,TS1,2026-11-14 09:02:21+00:00,21,102,53.219,°C,,False,OK,53.219
HYD-01,FS1,2026-11-14 09:02:22+00:00,22,102,7.742999999999999,L/min,"{'min': 7.567, 'max': 7.905, 'n': 10, 'source_hz': 10}",False,OK,7.742999999999999
HYD-01,PS1,2026-11-14 09:02:22+00:00,22,102,152.27039999999985,bar,"{'min': 152.07, 'max': 152.48, 'n': 100, 'source_hz': 100}",False,OK,152.27039999999985
HYD-01,TS1,2026-11-14 09:02:22+00:00,22,102,53.242,°C,,False,OK,53.242
HYD-01,FS1,2026-11-14 09:02:23+00:00,23,102,7.742099999999999,L/min,"{'min': 7.685, 'max': 7.885, 'n': 10, 'source_hz': 10}",False,OK,7.742099999999999
HYD-01,PS1,2026-11-14 09:02:23+00:00,23,102,152.28569999999993,bar,"{'min': 152.1, 'max': 152.48, 'n': 100, 'source_hz': 100}",False,OK,152.28569999999993
HYD-01,TS1,2026-11-14 09:02:23+00:00,23,102,53.246,°C,,False,OK,53.246
HYD-01,FS1,2026-11-14 09:02:24+00:00,24,102,7.7408,L/min,"{'min': 7.691, 'max': 7.806, 'n': 10, 'source_hz': 10}",False,OK,7.7408
HYD-01,PS1,2026-11-14 09:02:24+00:00,24,102,152.25289999999993,bar,"{'min': 152.01, 'max': 152.42, 'n': 100, 'source_hz': 100}",False,OK,152.25289999999993
HYD-01,TS1,2026-11-14 09:02:24+00:00,24,102,53.301,°C,,False,OK,53.301
HYD-01,FS1,2026-11-14 09:02:25+00:00,25,102,7.7075000000000005,L/min,"{'min': 7.588, 'max': 7.881, 'n': 10, 'source_hz': 10}",False,OK,7.7075000000000005
HYD-01,PS1,2026-11-14 09:02:25+00:00,25,102,152.18679999999995,bar,"{'min': 152.01, 'max': 152.42, 'n': 100, 'source_hz': 100}",False,OK,152.18679999999995
HYD-01,TS1,2026-11-14 09:02:25+00:00,25,102,53.297,°C,,False,OK,53.297
HYD-01,FS1,2026-11-14 09:02:26+00:00,26,102,7.7341999999999995,L/min,"{'min': 7.6, 'max': 7.873, 'n': 10, 'source_hz': 10}",False,OK,7.7341999999999995
HYD-01,PS1,2026-11-14 09:02:26+00:00,26,102,152.23959999999997,bar,"{'min': 152.09, 'max': 152.43, 'n': 100, 'source_hz': 100}",False,OK,152.23959999999997
HYD-01,TS1,2026-11-14 09:02:26+00:00,26,102,53.324,°C,,False,OK,53.324
HYD-01,FS1,2026-11-14 09:02:27+00:00,27,102,7.719499999999999,L/min,"{'min': 7.588, 'max': 7.816, 'n': 10, 'source_hz': 10}",False,OK,7.719499999999999
HYD-01,PS1,2026-11-14 09:02:27+00:00,27,102,152.16259999999997,bar,"{'min': 151.92, 'max': 152.33, 'n': 100, 'source_hz': 100}",False,OK,152.16259999999997
HYD-01,TS1,2026-11-14 09:02:27+00:00,27,102,53.324,°C,,False,OK,53.324
HYD-01,FS1,2026-11-14 09:02:28+00:00,28,102,7.7246,L/min,"{'min': 7.597, 'max': 7.8, 'n': 10, 'source_hz': 10}",False,OK,7.7246
HYD-01,PS1,2026-11-14 09:02:28+00:00,28,102,152.2441,bar,"{'min': 152.08, 'max': 152.41, 'n': 100, 'source_hz': 100}",False,OK,152.2441
HYD-01,TS1,2026-11-14 09:02:28+00:00,28,102,53.312,°C,,False,OK,53.312
HYD-01,FS1,2026-11-14 09:02:29+00:00,29,102,6.1128,L/min,"{'min': 0.958, 'max': 7.644, 'n': 10, 'source_hz': 10}",False,OK,6.1128
HYD-01,PS1,2026-11-14 09:02:29+00:00,29,102,160.11650000000006,bar,"{'min': 152.21, 'max': 162.12, 'n': 100, 'source_hz': 100}",False,OK,160.11650000000006
HYD-01,TS1,2026-11-14 09:02:29+00:00,29,102,53.32,°C,,False,OK,53.32
HYD-01,FS1,2026-11-14 09:02:30+00:00,30,102,7.6631,L/min,"{'min': 7.556, 'max': 7.779, 'n': 10, 'source_hz': 10}",False,OK,7.6631
HYD-01,PS1,2026-11-14 09:02:30+00:00,30,102,162.0268,bar,"{'min': 161.84, 'max': 162.28, 'n': 100, 'source_hz': 100}",False,OK,162.0268
HYD-01,TS1,2026-11-14 09:02:30+00:00,30,102,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:02:31+00:00,31,102,7.675200000000001,L/min,"{'min': 7.524, 'max': 7.783, 'n': 10, 'source_hz': 10}",False,OK,7.675200000000001
HYD-01,PS1,2026-11-14 09:02:31+00:00,31,102,161.98579999999998,bar,"{'min': 161.81, 'max': 162.17, 'n': 100, 'source_hz': 100}",False,OK,161.98579999999998
HYD-01,TS1,2026-11-14 09:02:31+00:00,31,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:32+00:00,32,102,7.6858,L/min,"{'min': 7.563, 'max': 7.814, 'n': 10, 'source_hz': 10}",False,OK,7.6858
HYD-01,PS1,2026-11-14 09:02:32+00:00,32,102,162.01759999999996,bar,"{'min': 161.77, 'max': 162.21, 'n': 100, 'source_hz': 100}",False,OK,162.01759999999996
HYD-01,TS1,2026-11-14 09:02:32+00:00,32,102,53.402,°C,,False,OK,53.402
HYD-01,FS1,2026-11-14 09:02:33+00:00,33,102,7.6815,L/min,"{'min': 7.571, 'max': 7.831, 'n': 10, 'source_hz': 10}",False,OK,7.6815
HYD-01,PS1,2026-11-14 09:02:33+00:00,33,102,161.93659999999994,bar,"{'min': 161.77, 'max': 162.23, 'n': 100, 'source_hz': 100}",False,OK,161.93659999999994
HYD-01,TS1,2026-11-14 09:02:33+00:00,33,102,53.387,°C,,False,OK,53.387
HYD-01,FS1,2026-11-14 09:02:34+00:00,34,102,7.670899999999999,L/min,"{'min': 7.586, 'max': 7.808, 'n': 10, 'source_hz': 10}",False,OK,7.670899999999999
HYD-01,PS1,2026-11-14 09:02:34+00:00,34,102,161.9567999999999,bar,"{'min': 161.73, 'max': 162.15, 'n': 100, 'source_hz': 100}",False,OK,161.9567999999999
HYD-01,TS1,2026-11-14 09:02:34+00:00,34,102,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:02:35+00:00,35,102,7.666499999999999,L/min,"{'min': 7.563, 'max': 7.821, 'n': 10, 'source_hz': 10}",False,OK,7.666499999999999
HYD-01,PS1,2026-11-14 09:02:35+00:00,35,102,161.94109999999995,bar,"{'min': 161.75, 'max': 162.15, 'n': 100, 'source_hz': 100}",False,OK,161.94109999999995
HYD-01,TS1,2026-11-14 09:02:35+00:00,35,102,53.391,°C,,False,OK,53.391
HYD-01,FS1,2026-11-14 09:02:36+00:00,36,102,7.689599999999999,L/min,"{'min': 7.55, 'max': 7.806, 'n': 10, 'source_hz': 10}",False,OK,7.689599999999999
HYD-01,PS1,2026-11-14 09:02:36+00:00,36,102,161.98489999999995,bar,"{'min': 161.73, 'max': 162.29, 'n': 100, 'source_hz': 100}",False,OK,161.98489999999995
HYD-01,TS1,2026-11-14 09:02:36+00:00,36,102,53.48,°C,,False,OK,53.48
HYD-01,FS1,2026-11-14 09:02:37+00:00,37,102,7.6774000000000004,L/min,"{'min': 7.532, 'max': 7.778, 'n': 10, 'source_hz': 10}",False,OK,7.6774000000000004
HYD-01,PS1,2026-11-14 09:02:37+00:00,37,102,161.9912,bar,"{'min': 161.74, 'max': 162.19, 'n': 100, 'source_hz': 100}",False,OK,161.9912
HYD-01,TS1,2026-11-14 09:02:37+00:00,37,102,53.461,°C,,False,OK,53.461
HYD-01,FS1,2026-11-14 09:02:38+00:00,38,102,7.687399999999999,L/min,"{'min': 7.565, 'max': 7.798, 'n': 10, 'source_hz': 10}",False,OK,7.687399999999999
HYD-01,PS1,2026-11-14 09:02:38+00:00,38,102,161.93919999999997,bar,"{'min': 161.72, 'max': 162.15, 'n': 100, 'source_hz': 100}",False,OK,161.93919999999997
HYD-01,TS1,2026-11-14 09:02:38+00:00,38,102,53.562,°C,,False,OK,53.562
HYD-01,FS1,2026-11-14 09:02:39+00:00,39,102,9.244900000000001,L/min,"{'min': 7.596, 'max': 12.463, 'n': 10, 'source_hz': 10}",False,OK,9.244900000000001
HYD-01,PS1,2026-11-14 09:02:39+00:00,39,102,154.31729999999996,bar,"{'min': 152.21, 'max': 162.07, 'n': 100, 'source_hz': 100}",False,OK,154.31729999999996
HYD-01,TS1,2026-11-14 09:02:39+00:00,39,102,53.574,°C,,False,OK,53.574
HYD-01,FS1,2026-11-14 09:02:40+00:00,40,102,7.744,L/min,"{'min': 7.654, 'max': 7.813, 'n': 10, 'source_hz': 10}",False,OK,7.744
HYD-01,PS1,2026-11-14 09:02:40+00:00,40,102,152.23620000000005,bar,"{'min': 152.02, 'max': 152.41, 'n': 100, 'source_hz': 100}",False,OK,152.23620000000005
HYD-01,TS1,2026-11-14 09:02:40+00:00,40,102,53.551,°C,,False,OK,53.551
HYD-01,FS1,2026-11-14 09:02:41+00:00,41,102,7.7161,L/min,"{'min': 7.651, 'max': 7.837, 'n': 10, 'source_hz': 10}",False,OK,7.7161
HYD-01,PS1,2026-11-14 09:02:41+00:00,41,102,152.2779,bar,"{'min': 152.08, 'max': 152.48, 'n': 100, 'source_hz': 100}",False,OK,152.2779
HYD-01,TS1,2026-11-14 09:02:41+00:00,41,102,53.496,°C,,False,OK,53.496
HYD-01,FS1,2026-11-14 09:02:42+00:00,42,102,7.737,L/min,"{'min': 7.649, 'max': 7.815, 'n': 10, 'source_hz': 10}",False,OK,7.737
HYD-01,PS1,2026-11-14 09:02:42+00:00,42,102,152.2591999999999,bar,"{'min': 152.09, 'max': 152.53, 'n': 100, 'source_hz': 100}",False,OK,152.2591999999999
HYD-01,TS1,2026-11-14 09:02:42+00:00,42,102,53.469,°C,,False,OK,53.469
HYD-01,FS1,2026-11-14 09:02:43+00:00,43,102,7.719599999999998,L/min,"{'min': 7.624, 'max': 7.823, 'n': 10, 'source_hz': 10}",False,OK,7.719599999999998
HYD-01,PS1,2026-11-14 09:02:43+00:00,43,102,152.2521,bar,"{'min': 152.1, 'max': 152.43, 'n': 100, 'source_hz': 100}",False,OK,152.2521
HYD-01,TS1,2026-11-14 09:02:43+00:00,43,102,53.488,°C,,False,OK,53.488
HYD-01,FS1,2026-11-14 09:02:44+00:00,44,102,7.7490000000000006,L/min,"{'min': 7.639, 'max': 7.889, 'n': 10, 'source_hz': 10}",False,OK,7.7490000000000006
HYD-01,PS1,2026-11-14 09:02:44+00:00,44,102,152.2505,bar,"{'min': 152.1, 'max': 152.43, 'n': 100, 'source_hz': 100}",False,OK,152.2505
HYD-01,TS1,2026-11-14 09:02:44+00:00,44,102,53.418,°C,,False,OK,53.418
HYD-01,FS1,2026-11-14 09:02:45+00:00,45,102,7.7054,L/min,"{'min': 7.634, 'max': 7.787, 'n': 10, 'source_hz': 10}",False,OK,7.7054
HYD-01,PS1,2026-11-14 09:02:45+00:00,45,102,152.19799999999995,bar,"{'min': 151.98, 'max': 152.4, 'n': 100, 'source_hz': 100}",False,OK,152.19799999999995
HYD-01,TS1,2026-11-14 09:02:45+00:00,45,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:46+00:00,46,102,7.707599999999999,L/min,"{'min': 7.644, 'max': 7.799, 'n': 10, 'source_hz': 10}",False,OK,7.707599999999999
HYD-01,PS1,2026-11-14 09:02:46+00:00,46,102,152.22970000000004,bar,"{'min': 152.02, 'max': 152.44, 'n': 100, 'source_hz': 100}",False,OK,152.22970000000004
HYD-01,TS1,2026-11-14 09:02:46+00:00,46,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:47+00:00,47,102,7.736399999999999,L/min,"{'min': 7.67, 'max': 7.842, 'n': 10, 'source_hz': 10}",False,OK,7.736399999999999
HYD-01,PS1,2026-11-14 09:02:47+00:00,47,102,152.2407,bar,"{'min': 152.01, 'max': 152.43, 'n': 100, 'source_hz': 100}",False,OK,152.2407
HYD-01,TS1,2026-11-14 09:02:47+00:00,47,102,53.379,°C,,False,OK,53.379
HYD-01,FS1,2026-11-14 09:02:48+00:00,48,102,7.6998999999999995,L/min,"{'min': 7.579, 'max': 7.8, 'n': 10, 'source_hz': 10}",False,OK,7.6998999999999995
HYD-01,PS1,2026-11-14 09:02:48+00:00,48,102,152.2027,bar,"{'min': 152.03, 'max': 152.38, 'n': 100, 'source_hz': 100}",False,OK,152.2027
HYD-01,TS1,2026-11-14 09:02:48+00:00,48,102,53.406,°C,,False,OK,53.406
HYD-01,FS1,2026-11-14 09:02:49+00:00,49,102,7.7826,L/min,"{'min': 7.726, 'max': 8.059, 'n': 10, 'source_hz': 10}",False,OK,7.7826
HYD-01,PS1,2026-11-14 09:02:49+00:00,49,102,146.97920000000002,bar,"{'min': 145.24, 'max': 152.34, 'n': 100, 'source_hz': 100}",False,OK,146.97920000000002
HYD-01,TS1,2026-11-14 09:02:49+00:00,49,102,53.418,°C,,False,OK,53.418
HYD-01,FS1,2026-11-14 09:02:50+00:00,50,102,7.7625,L/min,"{'min': 7.734, 'max': 7.786, 'n': 10, 'source_hz': 10}",False,OK,7.7625
HYD-01,PS1,2026-11-14 09:02:50+00:00,50,102,147.08959999999996,bar,"{'min': 146.74, 'max': 147.45, 'n': 100, 'source_hz': 100}",False,OK,147.08959999999996
HYD-01,TS1,2026-11-14 09:02:50+00:00,50,102,53.406,°C,,False,OK,53.406
HYD-01,FS1,2026-11-14 09:02:51+00:00,51,102,7.7628,L/min,"{'min': 7.737, 'max': 7.787, 'n': 10, 'source_hz': 10}",False,OK,7.7628
HYD-01,PS1,2026-11-14 09:02:51+00:00,51,102,147.06610000000003,bar,"{'min': 146.72, 'max': 147.41, 'n': 100, 'source_hz': 100}",False,OK,147.06610000000003
HYD-01,TS1,2026-11-14 09:02:51+00:00,51,102,53.414,°C,,False,OK,53.414
HYD-01,FS1,2026-11-14 09:02:52+00:00,52,102,7.7707999999999995,L/min,"{'min': 7.739, 'max': 7.814, 'n': 10, 'source_hz': 10}",False,OK,7.7707999999999995
HYD-01,PS1,2026-11-14 09:02:52+00:00,52,102,147.12289999999996,bar,"{'min': 146.75, 'max': 147.41, 'n': 100, 'source_hz': 100}",False,OK,147.12289999999996
HYD-01,TS1,2026-11-14 09:02:52+00:00,52,102,53.418,°C,,False,OK,53.418
HYD-01,FS1,2026-11-14 09:02:53+00:00,53,102,7.7694,L/min,"{'min': 7.743, 'max': 7.798, 'n': 10, 'source_hz': 10}",False,OK,7.7694
HYD-01,PS1,2026-11-14 09:02:53+00:00,53,102,147.1437,bar,"{'min': 146.86, 'max': 147.47, 'n': 100, 'source_hz': 100}",False,OK,147.1437
HYD-01,TS1,2026-11-14 09:02:53+00:00,53,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:54+00:00,54,102,7.7813,L/min,"{'min': 7.763, 'max': 7.803, 'n': 10, 'source_hz': 10}",False,OK,7.7813
HYD-01,PS1,2026-11-14 09:02:54+00:00,54,102,147.18040000000002,bar,"{'min': 146.81, 'max': 147.45, 'n': 100, 'source_hz': 100}",False,OK,147.18040000000002
HYD-01,TS1,2026-11-14 09:02:54+00:00,54,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:55+00:00,55,102,7.7824,L/min,"{'min': 7.758, 'max': 7.806, 'n': 10, 'source_hz': 10}",False,OK,7.7824
HYD-01,PS1,2026-11-14 09:02:55+00:00,55,102,147.18449999999996,bar,"{'min': 146.81, 'max': 147.54, 'n': 100, 'source_hz': 100}",False,OK,147.18449999999996
HYD-01,TS1,2026-11-14 09:02:55+00:00,55,102,53.395,°C,,False,OK,53.395
HYD-01,FS1,2026-11-14 09:02:56+00:00,56,102,7.7936000000000005,L/min,"{'min': 7.761, 'max': 7.821, 'n': 10, 'source_hz': 10}",False,OK,7.7936000000000005
HYD-01,PS1,2026-11-14 09:02:56+00:00,56,102,147.15819999999994,bar,"{'min': 146.81, 'max': 147.5, 'n': 100, 'source_hz': 100}",False,OK,147.15819999999994
HYD-01,TS1,2026-11-14 09:02:56+00:00,56,102,53.406,°C,,False,OK,53.406
HYD-01,FS1,2026-11-14 09:02:57+00:00,57,102,7.814499999999998,L/min,"{'min': 7.803, 'max': 7.829, 'n': 10, 'source_hz': 10}",False,OK,7.814499999999998
HYD-01,PS1,2026-11-14 09:02:57+00:00,57,102,147.17239999999998,bar,"{'min': 146.69, 'max': 147.54, 'n': 100, 'source_hz': 100}",False,OK,147.17239999999998
HYD-01,TS1,2026-11-14 09:02:57+00:00,57,102,53.414,°C,,False,OK,53.414
HYD-01,FS1,2026-11-14 09:02:58+00:00,58,102,7.8322,L/min,"{'min': 7.799, 'max': 7.883, 'n': 10, 'source_hz': 10}",False,OK,7.8322
HYD-01,PS1,2026-11-14 09:02:58+00:00,58,102,147.2671,bar,"{'min': 146.94, 'max': 147.69, 'n': 100, 'source_hz': 100}",False,OK,147.2671
HYD-01,TS1,2026-11-14 09:02:58+00:00,58,102,53.418,°C,,False,OK,53.418
HYD-01,FS1,2026-11-14 09:02:59+00:00,59,102,7.8813,L/min,"{'min': 7.831, 'max': 7.933, 'n': 10, 'source_hz': 10}",False,OK,7.8813
HYD-01,PS1,2026-11-14 09:02:59+00:00,59,102,147.33020000000002,bar,"{'min': 146.91, 'max': 147.69, 'n': 100, 'source_hz': 100}",False,OK,147.33020000000002
HYD-01,TS1,2026-11-14 09:02:59+00:00,59,102,53.414,°C,,False,OK,53.414
