origin_cycle_id,cooler_pct,valve_pct,pump_leak,accumulator_bar,stable_flag,is_stable
1923,100,100,0,115,0,True
1924,100,100,0,115,0,True
1925,100,100,0,115,0,True
1926,100,100,0,115,0,True
1927,100,100,0,115,0,True
1928,100,100,0,115,0,True
1929,100,100,0,115,0,True
1930,100,100,0,100,1,False
1931,100,100,0,100,1,False
1932,100,100,0,100,1,False
1933,100,100,0,100,1,False
1934,100,100,0,100,1,False
1935,100,100,0,100,1,False
1936,100,100,0,100,1,False
1937,100,100,0,100,1,False
1938,100,100,0,100,1,False
1939,100,100,0,100,1,False
1940,100,100,2,100,1,False
1941,100,73,2,100,0,True
1942,100,73,2,100,0,True
1943,100,73,2,100,0,True
1944,100,73,2,100,0,True
1945,100,73,2,100,0,True
1946,100,73,2,100,0,True
1947,100,73,2,100,0,True
1948,100,73,2,100,0,True
1949,100,73,2,100,0,True
1950,100,73,2,100,0,True
1951,100,80,2,100,0,True
1952,100,80,2,100,0,True
1953,100,80,2,100,0,True
1954,100,80,2,100,0,True
1955,100,80,2,100,0,True
1956,100,80,2,100,0,True
1957,100,80,2,100,0,True
1958,100,80,2,100,0,True
1959,100,80,2,100,0,True
1960,100,80,2,100,0,True
1961,100,90,2,100,0,True
1962,100,90,2,100,0,True
1963,100,90,2,100,0,True
1964,100,90,2,100,0,True
1965,100,90,2,100,0,True
1966,100,90,2,100,0,True
1967,100,90,2,100,0,True
1968,100,90,2,100,0,True
1969,100,90,2,100,0,True
1970,100,90,2,100,0,True
1971,100,100,2,100,0,True
1972,100,100,2,100,0,True
1973,100,100,2,100,0,True
1974,100,100,2,100,0,True
1975,100,100,2,100,0,True
1976,100,100,2,100,0,True
1977,100,100,2,100,0,True
1978,100,100,2,100,0,True
1979,100,100,2,100,0,True
1980,100,100,2,100,0,True
1981,100,100,1,100,1,False
1982,100,73,1,100,0,True
1983,100,73,1,100,0,True
1984,100,73,1,100,0,True
1985,100,73,1,100,0,True
1986,100,73,1,100,0,True
1987,100,73,1,100,0,True
1988,100,73,1,100,0,True
1989,100,73,1,100,0,True
1990,100,73,1,100,0,True
1991,100,73,1,100,0,True
1992,100,80,1,100,0,True
1993,100,80,1,100,0,True
1994,100,80,1,100,0,True
1995,100,80,1,100,0,True
1996,100,80,1,100,0,True
1997,100,80,1,100,0,True
1998,100,80,1,100,0,True
1999,100,80,1,100,0,True
2000,100,80,1,100,0,True
2001,100,80,1,100,0,True
2002,100,90,1,100,0,True
2003,100,90,1,100,0,True
2004,100,90,1,100,0,True
2005,100,90,1,100,0,True
2006,100,90,1,100,0,True
2007,100,90,1,100,0,True
2008,100,90,1,100,0,True
2009,100,90,1,100,0,True
2010,100,90,1,100,0,True
2011,100,90,1,100,0,True
2012,100,100,1,100,0,True
2013,100,100,1,100,0,True
2014,100,100,1,100,0,True
2015,100,100,1,100,0,True
2016,100,100,1,100,0,True
2017,100,100,1,100,0,True
2018,100,100,1,100,0,True
2019,100,100,1,100,0,True
2020,100,100,1,100,0,True
2021,100,100,1,100,0,True
2022,100,100,0,100,1,False
2023,100,73,0,100,0,True
2024,100,73,0,100,0,True
2025,100,73,0,100,0,True
2026,100,73,0,100,0,True
2027,100,73,0,100,0,True
2028,100,73,0,100,0,True
2029,100,73,0,100,0,True
2030,100,73,0,100,0,True
2031,100,73,0,100,0,True
2032,100,73,0,100,0,True
2033,100,80,0,100,0,True
2034,100,80,0,100,0,True
2035,100,80,0,100,0,True
2036,100,80,0,100,0,True
2037,100,80,0,100,0,True
2038,100,80,0,100,0,True
2039,100,80,0,100,0,True
2040,100,80,0,100,0,True
2041,100,80,0,100,0,True
2042,100,80,0,100,0,True
2043,100,90,0,100,0,True
2044,100,90,0,100,0,True
2045,100,90,0,100,0,True
2046,100,90,0,100,0,True
2047,100,90,0,100,0,True
2048,100,90,0,100,0,True
2049,100,90,0,100,0,True
2050,100,90,0,100,0,True
2051,100,90,0,100,0,True
2052,100,90,0,100,0,True
2053,100,100,0,100,0,True
2054,100,100,0,100,0,True
2055,100,100,0,100,0,True
2056,100,100,0,100,0,True
2057,100,100,0,100,0,True
2058,100,100,0,100,0,True
2059,100,100,0,100,0,True
2060,100,100,0,100,0,True
2061,100,100,0,100,0,True
2062,100,100,0,100,0,True
2063,100,100,0,90,1,False
2064,100,100,0,90,1,False
2065,100,100,0,90,1,False
2066,100,100,0,90,1,False
2067,100,100,0,90,1,False
2068,100,100,0,90,1,False
2069,100,100,0,90,1,False
2070,100,100,0,90,1,False
2071,100,100,0,90,1,False
2072,100,100,0,90,1,False
2073,100,100,2,90,1,False
2074,100,73,2,90,0,True
2075,100,73,2,90,0,True
2076,100,73,2,90,0,True
2077,100,73,2,90,0,True
2078,100,73,2,90,0,True
2079,100,73,2,90,0,True
2080,100,73,2,90,0,True
2081,100,73,2,90,0,True
2082,100,73,2,90,0,True
2083,100,73,2,90,0,True
2084,100,80,2,90,0,True
2085,100,80,2,90,0,True
2086,100,80,2,90,0,True
2087,100,80,2,90,0,True
2088,100,80,2,90,0,True
2089,100,80,2,90,0,True
2090,100,80,2,90,0,True
2091,100,80,2,90,0,True
2092,100,80,2,90,0,True
2093,100,80,2,90,0,True
2094,100,90,2,90,0,True
2095,100,90,2,90,0,True
2096,100,90,2,90,0,True
2097,100,90,2,90,0,True
2098,100,90,2,90,0,True
2099,100,90,2,90,0,True
2100,100,90,2,90,0,True
2101,100,90,2,90,0,True
2102,100,90,2,90,0,True
2103,100,90,2,90,0,True
2104,100,100,2,90,0,True
2105,100,100,2,90,0,True
2106,100,100,2,90,0,True
2107,100,100,2,90,0,True
2108,100,100,2,90,0,True
2109,100,100,2,90,0,True
2110,100,100,2,90,0,True
2111,100,100,2,90,0,True
2112,100,100,2,90,0,True
2113,100,100,2,90,0,True
2114,100,100,1,90,1,False
2115,100,73,1,90,0,True
2116,100,73,1,90,0,True
2117,100,73,1,90,0,True
2118,100,73,1,90,0,True
2119,100,73,1,90,0,True
2120,100,73,1,90,0,True
2121,100,73,1,90,0,True
2122,100,73,1,90,0,True
2123,100,73,1,90,0,True
2124,100,73,1,90,0,True
2125,100,80,1,90,0,True
2126,100,80,1,90,0,True
2127,100,80,1,90,0,True
2128,100,80,1,90,0,True
2129,100,80,1,90,0,True
2130,100,80,1,90,0,True
2131,100,80,1,90,0,True
2132,100,80,1,90,0,True
2133,100,80,1,90,0,True
2134,100,80,1,90,0,True
2135,100,90,1,90,0,True
2136,100,90,1,90,0,True
2137,100,90,1,90,0,True
2138,100,90,1,90,0,True
2139,100,90,1,90,0,True
2140,100,90,1,90,0,True
2141,100,90,1,90,0,True
2142,100,90,1,90,0,True
2143,100,90,1,90,0,True
2144,100,90,1,90,0,True
2145,100,100,1,90,0,True
2146,100,100,1,90,0,True
2147,100,100,1,90,0,True
2148,100,100,1,90,0,True
2149,100,100,1,90,0,True
2150,100,100,1,90,0,True
2151,100,100,1,90,0,True
2152,100,100,1,90,0,True
2153,100,100,1,90,0,True
2154,100,100,1,90,0,True
2155,100,100,0,90,1,False
2156,100,73,0,90,0,True
2157,100,73,0,90,0,True
2158,100,73,0,90,0,True
2159,100,73,0,90,0,True
2160,100,73,0,90,0,True
2161,100,73,0,90,0,True
2162,100,73,0,90,0,True
2163,100,73,0,90,0,True
2164,100,73,0,90,0,True
2165,100,73,0,90,0,True
2166,100,80,0,90,0,True
2167,100,80,0,90,0,True
2168,100,80,0,90,0,True
2169,100,80,0,90,0,True
2170,100,80,0,90,0,True
2171,100,80,0,90,0,True
2172,100,80,0,90,0,True
2173,100,80,0,90,0,True
2174,100,80,0,90,0,True
2175,100,80,0,90,0,True
2176,100,90,0,90,0,True
2177,100,90,0,90,0,True
2178,100,90,0,90,0,True
2179,100,90,0,90,0,True
2180,100,90,0,90,0,True
2181,100,90,0,90,0,True
2182,100,90,0,90,0,True
2183,100,90,0,90,0,True
2184,100,90,0,90,0,True
2185,100,90,0,90,0,True
2186,100,100,0,90,0,True
2187,100,100,0,90,0,True
2188,100,100,0,90,0,True
2189,100,100,0,90,0,True
2190,100,100,0,90,0,True
2191,100,100,0,90,0,True
2192,100,100,0,90,0,True
2193,100,100,0,90,0,True
2194,100,100,0,90,0,True
2195,100,100,0,90,0,True
2196,100,100,0,90,0,True
2197,100,100,0,90,0,True
2198,100,100,0,90,0,True
2199,100,100,0,90,0,True
2200,100,100,0,90,0,True
2201,100,100,0,90,0,True
2202,100,100,0,90,0,True
2203,100,100,0,90,0,True
2204,100,100,0,90,0,True
